route_id,service_id,trip_id,trip_headsign,trip_short_name,shape_id,direction_id,wheelchair_accessible,bikes_allowed
L1,L1Domingo25,IDAL1Domingo25_65,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_67,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_66,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_68,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_67,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_69,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_68,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_70,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_69,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_71,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_70,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_72,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_71,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_73,Albolote,,2,1,1,1
L1,L1Domingo25,VUELTAL1Domingo25_74,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_72,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_75,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_73,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_76,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_74,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_77,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_75,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_78,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_76,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_79,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_77,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_80,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_78,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_81,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_79,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_82,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_80,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_83,Albolote,,2,1,1,1
L1,L1Domingo25,VUELTAL1Domingo25_84,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_81,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_85,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_82,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_86,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_83,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_87,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_84,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_88,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_85,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_89,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_86,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_90,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_87,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_91,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_88,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_92,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_1,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_1,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_2,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_2,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_3,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_3,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_4,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_4,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_5,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_5,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_6,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_6,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_7,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_7,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_8,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_8,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_9,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_9,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_10,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_10,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_11,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_11,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_12,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_12,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_13,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_13,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_14,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_14,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_15,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_15,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_16,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_16,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_17,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_17,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_18,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_18,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_19,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_19,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_20,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_20,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_21,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_21,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_22,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_22,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_23,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_23,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_24,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_24,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_25,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_25,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_26,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_26,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_27,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_27,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_28,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_29,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_30,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_28,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_31,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_29,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_32,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_30,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_33,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_31,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_34,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_32,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_35,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_33,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_36,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_34,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_37,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_35,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_38,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_36,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_39,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_37,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_40,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_38,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_41,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_39,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_42,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_40,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_43,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_41,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_44,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_42,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_45,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_43,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_46,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_44,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_47,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_45,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_48,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_46,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_49,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_47,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_50,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_48,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_51,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_49,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_52,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_50,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_53,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_51,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_54,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_52,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_55,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_53,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_56,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_54,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_57,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_55,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_58,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_56,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_59,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_57,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_60,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_58,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_61,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_59,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_62,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_60,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_63,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_61,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_64,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_62,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_65,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_63,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_66,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_64,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_67,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_65,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_68,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_66,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_69,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_67,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_70,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_68,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_71,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_69,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_72,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_70,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_73,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_71,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_74,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_72,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_75,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_73,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_76,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_74,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_77,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_75,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_78,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_76,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_79,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_77,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_80,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_78,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_81,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_79,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_82,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_80,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_83,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_81,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_84,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_85,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_86,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_87,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_82,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_88,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_83,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_89,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_84,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_90,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_85,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_91,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_86,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_92,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_87,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_93,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_88,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_94,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_89,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_95,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_90,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_96,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_91,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_97,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_92,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_98,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_93,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_99,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_94,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_100,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_95,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_101,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_96,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_102,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_97,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_103,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_98,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_104,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_99,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_105,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_100,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_106,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_101,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_107,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_102,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_108,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_103,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_109,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_104,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_110,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_105,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_111,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_106,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_112,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_107,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_113,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_108,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_114,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_109,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_115,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_110,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_116,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_111,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_117,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_112,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_118,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_113,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_119,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_114,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_120,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_115,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_121,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_116,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_122,Albolote,,2,1,1,1
L1,L1DomingoFestivo26360,IDAL1DomingoFestivo26360_117,Armilla,,1,0,1,1
L1,L1DomingoFestivo26360,VUELTAL1DomingoFestivo26360_123,Albolote,,2,1,1,1
L1,L1DomingoFestivo26355,IDAL1DomingoFestivo26355_118,Armilla,,1,0,1,1
L1,L1DomingoFestivo26355,VUELTAL1DomingoFestivo26355_124,Albolote,,2,1,1,1
L1,L1DomingoFestivo26357,IDAL1DomingoFestivo26357_119,Armilla,,1,0,1,1
L1,L1DomingoFestivo26357,VUELTAL1DomingoFestivo26357_125,Albolote,,2,1,1,1
